volcanoid,v_name,country,region,subregion,latitude,longitude,pei,h_active,vei_holoce,hazard,class,risk,field_14,field_15,location
284140,Farallon de Pajaros,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.538000000000000,144.895999999999990,1,1,2,1,NULL,1,,,POINT(144.895999999999990 20.538000000000000)
284141,Ahyi,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.420000000000002,145.030000000000000,1,1,0,,U-HHR,,,,POINT(145.030000000000000 20.420000000000002)
284142,Supply Reef,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.129999999999999,145.099999999999990,1,1,0,,U-HHR,,,,POINT(145.099999999999990 20.129999999999999)
284143,Maug Islands,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.020000000000000,145.220000000000000,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.220000000000000 20.020000000000000)
284150,Asuncion,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",19.670999999999999,145.406000000000010,1,1,2,,U-HHR,,,,POINT(145.406000000000010 19.670999999999999)
284160,Agrigan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",18.770000000000000,145.669999999999990,1,1,4,,U-HHR,,,,POINT(145.669999999999990 18.770000000000000)
284170,Pagan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",18.129999999999999,145.800000000000010,1,1,4,3,NULL,1,,,POINT(145.800000000000010 18.129999999999999)
284180,Alamagan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",17.600000000000001,145.830000000000010,1,0,4,,U-HR,,,,POINT(145.830000000000010 17.600000000000001)
284190,Guguan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",17.306999999999999,145.845000000000000,1,1,2,,U-HHR,,,,POINT(145.845000000000000 17.306999999999999)
284191,Zealandia Bank,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.879999999999999,145.849999999999990,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.849999999999990 16.879999999999999)
284192,Sarigan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.707999999999998,145.780000000000000,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.780000000000000 16.707999999999998)
284193,South Sarigan Seamount,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.579999999999998,145.780000000000000,1,1,3,,U-HHR,,,,POINT(145.780000000000000 16.579999999999998)
284200,Anatahan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.350000000000001,145.669999999999990,1,1,3,3,NULL,1,,,POINT(145.669999999999990 16.350000000000001)
284201,East Diamante,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15.930000000000000,145.669999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.669999999999990 15.930000000000000)
284202,Ruby,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15.619999999999999,145.569999999999990,2,1,0,,U-HHR,,,,POINT(145.569999999999990 15.619999999999999)
284210,Esmeralda Bank,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15.000000000000000,145.250000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.250000000000000 15.000000000000000)
284211,NW Rota-1,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",14.601000000000001,144.775000000000010,2,1,0,,U-HHR,,,,POINT(144.775000000000010 14.601000000000001)
284220,Forecast Seamount,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",13.400000000000000,143.919999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(143.919999999999990 13.400000000000000)
284230,Seamount X,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",13.250000000000000,144.020000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(144.020000000000010 13.250000000000000)
285010,Oshima-Oshima,Japan,"Japan, Taiwan, Marianas",Hokkaido,41.506999999999998,139.371000000000010,2,1,4,,U-HHR,,,,POINT(139.371000000000010 41.506999999999998)
285011,E-san,Japan,"Japan, Taiwan, Marianas",Hokkaido,41.802000000000000,141.169999999999990,3,1,3,,U-HHR,,,,POINT(141.169999999999990 41.802000000000000)
285020,Komaga-take,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.061000000000000,140.681000000000010,5,1,5,3,NULL,3,,,POINT(140.681000000000010 42.061000000000000)
285030,Usu,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.540999999999997,140.842999999999990,5,1,5,3,NULL,3,,,POINT(140.842999999999990 42.540999999999997)
285031,Niseko,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.880000000000003,140.630000000000000,4,0,Unknown VEI,,U-HR,,,,POINT(140.630000000000000 42.880000000000003)
285032,Yotei,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.829999999999998,140.815000000000000,4,0,Unknown VEI,,U-HR,,,,POINT(140.815000000000000 42.829999999999998)
285034,Kuttara,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.488999999999997,141.163000000000010,5,1,1,,U-HHR,,,,POINT(141.163000000000010 42.488999999999997)
285040,Shikotsu,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.688000000000002,141.380000000000000,6,1,5,3,NULL,3,,,POINT(141.380000000000000 42.688000000000002)
285041,Rishiri,Japan,"Japan, Taiwan, Marianas",Hokkaido,45.180000000000000,141.250000000000000,3,0,Unknown VEI,,U-HR,,,,POINT(141.250000000000000 45.180000000000000)
285050,Tokachi,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.415999999999997,142.690000000000000,3,1,3,3,NULL,2,,,POINT(142.690000000000000 43.415999999999997)
285060,Daisetsu,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.661000000000001,142.858000000000000,3,1,Unknown VEI,,U-HHR,,,,POINT(142.858000000000000 43.661000000000001)
285061,Nipesotsu-Maruyama,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.453000000000003,143.036000000000000,3,1,2,,U-HHR,,,,POINT(143.036000000000000 43.453000000000003)
285062,Shikaribetsu Group,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.311999999999998,143.096000000000000,3,0,No confirmed eruptions,,U-NHHR,,,,POINT(143.096000000000000 43.311999999999998)
285070,Akan,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.384000000000000,144.013000000000010,3,1,4,1,NULL,1,,,POINT(144.013000000000010 43.384000000000000)
285080,Kutcharo,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.607999999999997,144.443000000000010,4,0,Unknown VEI,,U-HR,,,,POINT(144.443000000000010 43.607999999999997)
285081,Mashu,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.572000000000003,144.561000000000010,4,0,6,3,NULL,3,,,POINT(144.561000000000010 43.572000000000003)
285082,Rausudake,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.076000000000001,145.122000000000010,3,1,4,3,NULL,2,,,POINT(145.122000000000010 44.076000000000001)
285083,Tenchozan,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.043999999999997,145.086000000000010,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(145.086000000000010 44.043999999999997)
285090,Shiretoko-Iozan,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.133000000000003,145.161000000000000,2,1,2,1,NULL,1,,,POINT(145.161000000000000 44.133000000000003)
290010,Tomariyama [Golovnin],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.844000000000001,145.503999999999990,2,1,1,,U-HHR,,,,POINT(145.503999999999990 43.844000000000001)
290020,Raususan [Mendeleev],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.978999999999999,145.733000000000000,2,1,1,,U-HHR,,,,POINT(145.733000000000000 43.978999999999999)
290021,Ruruidake [Smirnov],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.454000000000001,146.139000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(146.139000000000010 44.454000000000001)
290030,Chachadake [Tiatia],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.353000000000002,146.252000000000010,2,1,4,2,NULL,1,,,POINT(146.252000000000010 44.353000000000002)
290040,Berutarubesan [Berutarube],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.462000000000003,146.931999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(146.931999999999990 44.462000000000003)
290041,Moekeshiwan [Lvinaya Past],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.607999999999997,146.994000000000000,2,0,6,,U-HR,,,,POINT(146.994000000000000 44.607999999999997)
290050,Etorofu-Atsonupuri [Atsonupuri],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.808000000000000,147.131000000000000,2,1,2,,U-HHR,,,,POINT(147.131000000000000 44.808000000000000)
290060,Nishihitokappuyama [Bogatyr Ridge],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.832999999999998,147.342000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(147.342000000000010 44.832999999999998)
290061,Unnamed,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.030000000000001,147.208000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(147.208000000000000 45.030000000000001)
290070,Etorofu-Yakeyama [Grozny Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012000000000000,147.871000000000010,2,1,2,2,NULL,1,,,POINT(147.871000000000010 45.012000000000000)
290072,Odamoisan [Tebenkov],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.026000000000003,147.922000000000000,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(147.922000000000000 45.026000000000003)
290080,Sashiusudake [Baransky],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.100000000000001,148.019000000000010,2,1,1,,U-HHR,,,,POINT(148.019000000000010 45.100000000000001)
290090,Chirippusan [Chirip],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.338000000000001,147.919999999999990,2,1,2,,U-HHR,,,,POINT(147.919999999999990 45.338000000000001)
290091,Rucharuyama [Golets-Tornyi Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.250000000000000,148.349999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(148.349999999999990 45.250000000000000)
290100,Moyorodake [Medvezhia],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.389000000000003,148.837999999999990,2,1,2,1,NULL,1,,,POINT(148.837999999999990 45.389000000000003)
290110,Rakkibetsudake [Demon],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.500000000000000,148.849999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(148.849999999999990 45.500000000000000)
290111,Ivao Group,Russia,Kuril Islands,Kuril Islands,45.770000000000003,149.680000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(149.680000000000010 45.770000000000003)
290112,Rudakov,Russia,Kuril Islands,Kuril Islands,45.880000000000003,149.830000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(149.830000000000010 45.880000000000003)
290113,Tri Sestry,Russia,Kuril Islands,Kuril Islands,45.930000000000000,149.919999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(149.919999999999990 45.930000000000000)
290120,Kolokol Group,Russia,Kuril Islands,Kuril Islands,46.042000000000002,150.050000000000010,2,1,3,1,NULL,1,,,POINT(150.050000000000010 46.042000000000002)
290130,Unnamed,Russia,Kuril Islands,Kuril Islands,46.100000000000001,150.500000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(150.500000000000000 46.100000000000001)
290150,Chirpoi,Russia,Kuril Islands,Kuril Islands,46.524999999999999,150.875000000000000,2,1,4,2,NULL,1,,,POINT(150.875000000000000 46.524999999999999)
290160,Unnamed,Russia,Kuril Islands,Kuril Islands,46.469999999999999,151.280000000000000,2,1,0,,U-HHR,,,,POINT(151.280000000000000 46.469999999999999)
290161,Milne,Russia,Kuril Islands,Kuril Islands,46.820000000000000,151.780000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(151.780000000000000 46.820000000000000)
290170,Goriaschaia Sopka,Russia,Kuril Islands,Kuril Islands,46.829999999999998,151.750000000000000,2,1,3,1,NULL,1,,,POINT(151.750000000000000 46.829999999999998)
290180,Zavaritzki Caldera(s),Russia,Kuril Islands,Kuril Islands,46.924999999999997,151.949999999999990,2,1,3,,U-HHR,,,,POINT(151.949999999999990 46.924999999999997)
290190,Prevo Peak,Russia,Kuril Islands,Kuril Islands,47.020000000000003,152.120000000000000,2,1,3,,U-HHR,,,,POINT(152.120000000000000 47.020000000000003)
290191,Urataman,Russia,Kuril Islands,Kuril Islands,47.119999999999997,152.250000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(152.250000000000000 47.119999999999997)
290200,Ketoi,Russia,Kuril Islands,Kuril Islands,47.350000000000001,152.474999999999990,2,1,2,,U-HHR,,,,POINT(152.474999999999990 47.350000000000001)
290210,Ushishur,Russia,Kuril Islands,Kuril Islands,47.520000000000003,152.800000000000010,2,1,4,,U-HHR,,,,POINT(152.800000000000010 47.520000000000003)
290211,Srednii,Russia,Kuril Islands,Kuril Islands,47.600000000000001,152.919999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(152.919999999999990 47.600000000000001)
290220,Rasshua,Russia,Kuril Islands,Kuril Islands,47.770000000000003,153.020000000000010,2,1,3,,U-HHR,,,,POINT(153.020000000000010 47.770000000000003)
290230,Unnamed,Russia,Kuril Islands,Kuril Islands,48.079999999999998,153.330000000000010,2,1,0,,U-HHR,,,,POINT(153.330000000000010 48.079999999999998)
290240,Sarychev Peak,Russia,Kuril Islands,Kuril Islands,48.091999999999999,153.199999999999990,2,1,4,3,NULL,2,,,POINT(153.199999999999990 48.091999999999999)
290250,Raikoke,Russia,Kuril Islands,Kuril Islands,48.292000000000002,153.250000000000000,2,1,4,,U-HHR,,,,POINT(153.250000000000000 48.292000000000002)
290260,Chirinkotan,Russia,Kuril Islands,Kuril Islands,48.979999999999997,153.479999999999990,1,1,2,1,NULL,1,,,POINT(153.479999999999990 48.979999999999997)
290270,Ekarma,Russia,Kuril Islands,Kuril Islands,48.957999999999998,153.930000000000010,1,1,2,,U-HHR,,,,POINT(153.930000000000010 48.957999999999998)
290290,Sinarka,Russia,Kuril Islands,Kuril Islands,48.875000000000000,154.175000000000010,2,1,4,3,NULL,2,,,POINT(154.175000000000010 48.875000000000000)
290300,Kharimkotan,Russia,Kuril Islands,Kuril Islands,49.119999999999997,154.508000000000010,2,1,5,3,NULL,2,,,POINT(154.508000000000010 49.119999999999997)
290310,Tao-Rusyr Caldera(s),Russia,Kuril Islands,Kuril Islands,49.350000000000001,154.699999999999990,2,1,6,,U-HHR,,,,POINT(154.699999999999990 49.350000000000001)
290320,Nemo Peak,Russia,Kuril Islands,Kuril Islands,49.570000000000000,154.807999999999990,2,1,2,,U-HHR,,,,POINT(154.807999999999990 49.570000000000000)
290331,Shirinki,Russia,Kuril Islands,Kuril Islands,50.200000000000003,154.979999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(154.979999999999990 50.200000000000003)
290340,Fuss Peak,Russia,Kuril Islands,Kuril Islands,50.270000000000003,155.250000000000000,2,1,3,,U-HHR,,,,POINT(155.250000000000000 50.270000000000003)
290350,Karpinsky Group,Russia,Kuril Islands,Kuril Islands,50.130000000000003,155.370000000000000,2,1,1,,U-HHR,,,,POINT(155.370000000000000 50.130000000000003)
290360,Chikurachki,Russia,Kuril Islands,Kuril Islands,50.325000000000003,155.458000000000000,2,1,4,2,NULL,1,,,POINT(155.458000000000000 50.325000000000003)
290370,Vernadskii Ridge,Russia,Kuril Islands,Kuril Islands,50.549999999999997,155.970000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(155.970000000000000 50.549999999999997)
290380,Ebeko,Russia,Kuril Islands,Kuril Islands,50.680000000000000,156.020000000000010,2,1,2,2,NULL,1,,,POINT(156.020000000000010 50.680000000000000)
290390,Alaid,Russia,Kuril Islands,Kuril Islands,50.857999999999997,155.550000000000010,2,1,4,2,NULL,1,,,POINT(155.550000000000010 50.857999999999997)
300001,Mashkovtsev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.100000000000001,156.720000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(156.720000000000000 51.100000000000001)
300010,Kambalny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.299999999999997,156.870000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(156.870000000000000 51.299999999999997)
300020,Koshelev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.356999999999999,156.750000000000000,2,1,3,,U-HHR,,,,POINT(156.750000000000000 51.356999999999999)
300021,Yavinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.570000000000000,156.599999999999990,2,0,Unknown VEI,,U-HR,,,,POINT(156.599999999999990 51.570000000000000)
300022,Diky Greben,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.450000000000003,156.970000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(156.970000000000000 51.450000000000003)
300023,Kurile Lake,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.450000000000003,157.120000000000000,2,0,7,,U-HR,,,,POINT(157.120000000000000 51.450000000000003)
300030,Ilyinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.490000000000002,157.199999999999990,2,1,5,,U-HHR,,,,POINT(157.199999999999990 51.490000000000002)
300040,Zheltovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.570000000000000,157.323000000000010,2,1,5,,U-HHR,,,,POINT(157.323000000000010 51.570000000000000)
300041,Kell,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.649999999999999,157.349999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.349999999999990 51.649999999999999)
300042,Belenkaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.750000000000000,157.270000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.270000000000010 51.750000000000000)
300050,Ksudach,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.799999999999997,157.530000000000000,2,1,6,,U-HHR,,,,POINT(157.530000000000000 51.799999999999997)
300051,Ozernoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.880000000000003,157.380000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.380000000000000 51.880000000000003)
300052,Olkoviy Volcanic Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.020000000000003,157.530000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.530000000000000 52.020000000000003)
300053,Khodutka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.063000000000002,157.703000000000000,2,0,5,,U-HR,,,,POINT(157.703000000000000 52.063000000000002)
300054,Piratkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.113000000000000,157.848999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.848999999999990 52.113000000000000)
300055,Ostanets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.146000000000001,157.322000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.322000000000000 52.146000000000001)
300056,Otdelniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.219999999999999,157.428000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.428000000000000 52.219999999999999)
300057,Golaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.262999999999998,157.787000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.787000000000010 52.262999999999998)
300058,Asacha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.354999999999997,157.827000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.827000000000000 52.354999999999997)
300059,Visokiy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.430000000000000,157.930000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.930000000000010 52.430000000000000)
300060,Mutnovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.453000000000003,158.194999999999990,2,1,3,1,NULL,1,,,POINT(158.194999999999990 52.453000000000003)
300070,Gorely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.558000000000000,158.030000000000000,2,1,3,1,NULL,1,,,POINT(158.030000000000000 52.558000000000000)
300080,Opala,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.542999999999999,157.335000000000010,2,1,5,,U-HHR,,,,POINT(157.335000000000010 52.542999999999999)
300081,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.570000000000000,157.020000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.020000000000010 52.570000000000000)
300082,Tolmachev Dol,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.630000000000003,157.580000000000010,2,0,4,,U-HR,,,,POINT(157.580000000000010 52.630000000000003)
300083,Vilyuchik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.700000000000003,158.280000000000000,2,0,2,,U-HR,,,,POINT(158.280000000000000 52.700000000000003)
300084,Barkhatnaya Sopka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.823000000000000,158.270000000000010,2,0,Unknown VEI,,U-HR,,,,POINT(158.270000000000010 52.823000000000000)
300085,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.920000000000002,158.520000000000010,5,0,No confirmed eruptions,,U-NHHR,,,,POINT(158.520000000000010 52.920000000000002)
300086,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.880000000000003,158.300000000000010,5,0,No confirmed eruptions,,U-NHHR,,,,POINT(158.300000000000010 52.880000000000003)
300087,Bolshe-Bannaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.899999999999999,157.780000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(157.780000000000000 52.899999999999999)
300090,Koryaksky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.320000000000000,158.687999999999990,3,1,3,3,NULL,2,,,POINT(158.687999999999990 53.320000000000000)
300100,Avachinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.255000000000003,158.830000000000010,3,1,5,3,NULL,2,,,POINT(158.830000000000010 53.255000000000003)
300110,Dzenzursky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.637000000000000,158.922000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(158.922000000000000 53.637000000000000)
300120,Zhupanovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.590000000000003,159.146999999999990,2,1,2,1,NULL,1,,,POINT(159.146999999999990 53.590000000000003)
300121,Veer,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.750000000000000,158.449999999999990,2,0,2,,U-HR,,,,POINT(158.449999999999990 53.750000000000000)
300122,Kostakan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.829999999999998,158.050000000000010,2,0,3,1,NULL,1,,,POINT(158.050000000000010 53.829999999999998)
300123,Bakening,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905000000000001,158.069999999999990,2,0,3,,U-HR,,,,POINT(158.069999999999990 53.905000000000001)
300124,Zavaritsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905000000000001,158.384999999999990,2,0,4,,U-HR,,,,POINT(158.384999999999990 53.905000000000001)
300125,Akademia Nauk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.979999999999997,159.449999999999990,2,1,3,,U-HHR,,,,POINT(159.449999999999990 53.979999999999997)
300130,Karymsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.049999999999997,159.449999999999990,2,1,6,2,NULL,1,,,POINT(159.449999999999990 54.049999999999997)
300140,Maly Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.130000000000003,159.669999999999990,2,1,4,2,NULL,1,,,POINT(159.669999999999990 54.130000000000003)
300150,Bolshoi Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.320000000000000,160.020000000000010,2,0,Unknown VEI,,U-HR,,,,POINT(160.020000000000010 54.320000000000000)
300160,Taunshits,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.530000000000001,159.800000000000010,2,0,Unknown VEI,,U-HR,,,,POINT(159.800000000000010 54.530000000000001)
300170,Uzon,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.500000000000000,159.970000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(159.970000000000000 54.500000000000000)
300180,Kikhpinych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.487000000000002,160.252999999999990,2,1,4,2,NULL,1,,,POINT(160.252999999999990 54.487000000000002)
300190,Krasheninnikov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.593000000000004,160.273000000000000,2,1,4,2,NULL,1,,,POINT(160.273000000000000 54.593000000000004)
300200,Kronotsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.753000000000000,160.526999999999990,2,1,2,,U-HHR,,,,POINT(160.526999999999990 54.753000000000000)
300201,Schmidt,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.920000000000002,160.630000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(160.630000000000000 54.920000000000002)
300210,Gamchen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.972999999999999,160.702000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(160.702000000000000 54.972999999999999)
300220,Komarov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.031999999999996,160.720000000000000,2,0,0,,U-HR,,,,POINT(160.720000000000000 55.031999999999996)
300221,Vysoky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.070000000000000,160.770000000000010,2,0,0,,U-HR,,,,POINT(160.770000000000010 55.070000000000000)
300230,Kizimen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.130000000000003,160.319999999999990,2,1,5,,U-HHR,,,,POINT(160.319999999999990 55.130000000000003)
300232,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.920000000000002,161.750000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(161.750000000000000 55.920000000000002)
300240,Tolbachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.829999999999998,160.330000000000010,2,1,4,2,NULL,1,,,POINT(160.330000000000010 55.829999999999998)
300241,Udina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.755000000000003,160.526999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(160.526999999999990 55.755000000000003)
300242,Zimina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.862000000000002,160.603000000000010,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(160.603000000000010 55.862000000000002)
300250,Bezymianny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.978000000000002,160.586999999999990,2,1,5,3,NULL,2,,,POINT(160.586999999999990 55.978000000000002)
300251,Kamen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.020000000000003,160.592999999999990,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(160.592999999999990 56.020000000000003)
300260,Kliuchevskoi,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.057000000000002,160.638000000000010,2,1,4,2,NULL,1,,,POINT(160.638000000000010 56.057000000000002)
